ROUTEID,FROMMEASURE,TOMEASURE,FROMDATE,TODATE,EVENTID,AADT,AADT_YEAR,GIS_ID,OBJECTID,SHAPE,GLOBALID,CREATOR,CREATED,EDITOR,EDITED,SHAPELEN
11001302,1783.5,1829.6,2023/01/01 05:00:00+00,2023/07/25 04:00:00+00,{D71F504D-1BDB-4D3E-9D52-CDC6A86919EF},7778,2023,,378365,,{626E9DAD-86A7-4EE4-B993-F3439B9ECDA5},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,1783.5,1829.6,2023/07/25 04:00:00+00,2023/09/06 04:00:00+00,{D71F504D-1BDB-4D3E-9D52-CDC6A86919EF},7778,2023,,378366,,{2FE73E69-6CE9-4AD2-9637-00D8A310C6BD},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,1783.5,1829.6,2023/09/06 04:00:00+00,,{D71F504D-1BDB-4D3E-9D52-CDC6A86919EF},7778,2023,,378367,,{515CD6D6-0203-44DA-B48F-A52ABEEC9E7A},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,1829.6,1837.1,2023/01/01 05:00:00+00,2023/07/25 04:00:00+00,{339C3631-C0DE-4130-B08E-2C489BA60FA7},7778,2023,,378368,,{5B54A6C4-1E8F-40CB-B0DA-2AD810F16532},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,1829.6,1837.1,2023/07/25 04:00:00+00,2023/09/06 04:00:00+00,{339C3631-C0DE-4130-B08E-2C489BA60FA7},7778,2023,,378369,,{EC5C3C50-2F0B-40FA-9D25-1029762E5FC9},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,1829.6,1837.1,2023/09/06 04:00:00+00,,{339C3631-C0DE-4130-B08E-2C489BA60FA7},7778,2023,,378370,,{BC8A22A7-ECF0-4E2A-B243-01D4F400057F},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,1837.1,1865.8,2023/01/01 05:00:00+00,2023/07/25 04:00:00+00,{5EA0519D-AD9A-416D-BFF3-ECDD565C887F},7778,2023,,378371,,{357DFEE1-DFEB-4621-BCFE-E399496ED9F2},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,1837.1,1865.8,2023/07/25 04:00:00+00,2023/09/06 04:00:00+00,{5EA0519D-AD9A-416D-BFF3-ECDD565C887F},7778,2023,,378372,,{3C70DF4E-8D95-4AA6-9CF2-883471BA8D20},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,1837.1,1865.8,2023/09/06 04:00:00+00,,{5EA0519D-AD9A-416D-BFF3-ECDD565C887F},7778,2023,,378373,,{D7CE1C05-FEE5-4572-B877-5A12B74A6357},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,1865.8,1885,2023/01/01 05:00:00+00,2023/07/25 04:00:00+00,{693A7769-CFE6-46FE-8BF2-F5D856A7BFAF},7778,2023,,378374,,{2362F9CB-25FF-4A33-B18E-4E3D0446F729},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,1865.8,1885,2023/07/25 04:00:00+00,2023/09/06 04:00:00+00,{693A7769-CFE6-46FE-8BF2-F5D856A7BFAF},7778,2023,,378375,,{E85AB934-FDA9-498F-8FC6-4907ED695CA0},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,1865.8,1885,2023/09/06 04:00:00+00,,{693A7769-CFE6-46FE-8BF2-F5D856A7BFAF},7778,2023,,378376,,{B2D0952E-DC10-4F89-B9C3-39EC0B5DDF7C},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,1885,1905.4,2023/01/01 05:00:00+00,2023/07/25 04:00:00+00,{C1C20ECD-8E11-4757-A23F-B734C6427B03},7778,2023,,378377,,{3A391635-72BA-4B68-ACCC-672248393BE6},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,1885,1905.4,2023/07/25 04:00:00+00,2023/09/06 04:00:00+00,{C1C20ECD-8E11-4757-A23F-B734C6427B03},7778,2023,,378378,,{5087A1B9-23A4-4E0A-9D95-214AC21B9B6E},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,1885,1905.4,2023/09/06 04:00:00+00,,{C1C20ECD-8E11-4757-A23F-B734C6427B03},7778,2023,,378379,,{61CCEDEC-257B-47F2-B59D-EB3AE010CBCB},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,1905.4,1948.1,2023/01/01 05:00:00+00,2023/07/25 04:00:00+00,{0ED17DEE-EB9A-49ED-B9FF-16147DDE9A30},7778,2023,,378380,,{93D8A865-986B-40B7-ADB1-B54132FF0B09},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,1905.4,1948.1,2023/07/25 04:00:00+00,2023/09/06 04:00:00+00,{0ED17DEE-EB9A-49ED-B9FF-16147DDE9A30},7778,2023,,378381,,{1A423E9D-50E7-4EAF-B8D6-047B9289549D},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,1905.4,1948.1,2023/09/06 04:00:00+00,,{0ED17DEE-EB9A-49ED-B9FF-16147DDE9A30},7778,2023,,378382,,{A566D529-3AE9-4CEE-8234-3594BF6F3EE7},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,1948.1,1994.5,2023/01/01 05:00:00+00,2023/07/25 04:00:00+00,{10A035C9-5331-4969-8271-D42860C17F9F},7778,2023,,378383,,{81951042-094C-4AE7-AAE8-BBF05AFA2E35},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,1948.1,1994.5,2023/07/25 04:00:00+00,2023/09/06 04:00:00+00,{10A035C9-5331-4969-8271-D42860C17F9F},7778,2023,,378384,,{DFA5C447-BBF5-42AA-8759-4D0C706BBC0E},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,1948.1,1994.5,2023/09/06 04:00:00+00,,{10A035C9-5331-4969-8271-D42860C17F9F},7778,2023,,378385,,{7B98CB70-D67E-4250-8CA9-7B7F906B2B49},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,1994.5,2030.6,2023/01/01 05:00:00+00,2023/07/25 04:00:00+00,{5C1B6737-474B-4F1E-BFD7-BC824D7D3698},7778,2023,,378386,,{EE7010FB-8677-43B7-8E5C-9B3A5F2A2EB9},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,1994.5,2030.6,2023/07/25 04:00:00+00,2023/09/06 04:00:00+00,{5C1B6737-474B-4F1E-BFD7-BC824D7D3698},7778,2023,,378387,,{7F8A219D-FEB5-4720-A503-989341BCE0F6},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,1994.5,2030.6,2023/09/06 04:00:00+00,,{5C1B6737-474B-4F1E-BFD7-BC824D7D3698},7778,2023,,378388,,{F9A4616D-102D-4FE5-854E-7F945BE41951},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,2030.6,2113,2023/01/01 05:00:00+00,2023/07/25 04:00:00+00,{954C3FF6-7C7E-4884-BABB-702EBB311BB7},7778,2023,,378389,,{1302ADB0-B025-4819-9026-DA1332143DA6},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,2030.6,2113,2023/07/25 04:00:00+00,2023/09/06 04:00:00+00,{954C3FF6-7C7E-4884-BABB-702EBB311BB7},7778,2023,,378390,,{5735C3DD-1D2B-4A56-9F48-99D31F2516E1},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,2030.6,2113,2023/09/06 04:00:00+00,,{954C3FF6-7C7E-4884-BABB-702EBB311BB7},7778,2023,,378391,,{31F2E170-F87B-45B1-9204-225D143A2FB1},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,2113,2158.5,2023/01/01 05:00:00+00,2023/07/25 04:00:00+00,{324FF8FA-461C-4E17-962A-A9693BB400EE},7778,2023,,378392,,{2A33CABE-4498-4B9B-B48D-950408ED0B6E},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,2113,2158.5,2023/07/25 04:00:00+00,2023/09/06 04:00:00+00,{324FF8FA-461C-4E17-962A-A9693BB400EE},7778,2023,,378393,,{6F8A36B3-E6DF-4EF5-99FF-9B10119727B1},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,2113,2158.5,2023/09/06 04:00:00+00,,{324FF8FA-461C-4E17-962A-A9693BB400EE},7778,2023,,378394,,{98DEC7F0-8CAB-486A-B21A-F9DA093BFE12},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,2158.5,2192,2023/01/01 05:00:00+00,2023/07/25 04:00:00+00,{B3EF333D-06C4-4C12-A05A-5F9592C7D55A},7778,2023,,378395,,{DB80B6B4-73FD-47DF-BD8C-80153FB8A817},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,2158.5,2192,2023/07/25 04:00:00+00,2023/09/06 04:00:00+00,{B3EF333D-06C4-4C12-A05A-5F9592C7D55A},7778,2023,,378396,,{6FE2BED1-268E-409D-B18A-D3856D007B6E},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,2158.5,2192,2023/09/06 04:00:00+00,,{B3EF333D-06C4-4C12-A05A-5F9592C7D55A},7778,2023,,378397,,{28460D81-30CD-479F-95EA-C3965A57BD25},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,2192,2225.3,2023/01/01 05:00:00+00,2023/07/25 04:00:00+00,{50CB629A-CE02-4801-B4BB-6DEC29250D8F},7778,2023,,378398,,{2A01FBD9-D8A7-4CE3-BB41-4585446B351A},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,2192,2225.3,2023/07/25 04:00:00+00,2023/09/06 04:00:00+00,{50CB629A-CE02-4801-B4BB-6DEC29250D8F},7778,2023,,378399,,{A5FD7739-DB57-4C1E-9CC2-D05F12F91C85},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,2192,2225.3,2023/09/06 04:00:00+00,,{50CB629A-CE02-4801-B4BB-6DEC29250D8F},7778,2023,,378400,,{57AD18E9-4030-40B0-B22F-7BFEDC7B6AD4},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,2225.3,2271.2,2023/01/01 05:00:00+00,2023/07/25 04:00:00+00,{8D0E34B5-7DB3-455B-94C3-AE1A5B4B653B},7778,2023,,378401,,{93DCE1B8-AAA7-458C-811A-1455725835C3},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,2225.3,2271.2,2023/07/25 04:00:00+00,2023/09/06 04:00:00+00,{8D0E34B5-7DB3-455B-94C3-AE1A5B4B653B},7778,2023,,378402,,{918E9AC8-4C25-4AC8-843D-382BC98DB9F9},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,2225.3,2271.2,2023/09/06 04:00:00+00,,{8D0E34B5-7DB3-455B-94C3-AE1A5B4B653B},7778,2023,,378403,,{4CDD8741-EA52-4B23-9FAE-ABE8A72AB724},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,2271.2,2394.9,2023/01/01 05:00:00+00,2023/07/25 04:00:00+00,{E630DDD8-AF07-4803-942C-2A0B9A083A27},7778,2023,,378404,,{8235423C-9B0A-4842-BCB4-8EE30926EF37},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,2271.2,2394.9,2023/07/25 04:00:00+00,2023/09/06 04:00:00+00,{E630DDD8-AF07-4803-942C-2A0B9A083A27},7778,2023,,378405,,{048632B8-ACFD-44A0-8E0A-97CD276AD19D},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,2271.2,2394.9,2023/09/06 04:00:00+00,,{E630DDD8-AF07-4803-942C-2A0B9A083A27},7778,2023,,378406,,{2CC03AD1-93B9-43A8-9D39-526DC3D162BC},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,2394.9,2513.5,2023/01/01 05:00:00+00,2023/07/25 04:00:00+00,{88F7EBF2-13C9-4DA3-80CB-C1FE49CC8D2D},7778,2023,,378407,,{381FEF9F-D7BD-4BDE-BAC1-6EF317C5B6E8},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,2394.9,2513.5,2023/07/25 04:00:00+00,2023/09/06 04:00:00+00,{88F7EBF2-13C9-4DA3-80CB-C1FE49CC8D2D},7778,2023,,378408,,{FC044D8C-03BA-444B-BECA-A54001E51A31},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,2394.9,2513.5,2023/09/06 04:00:00+00,,{88F7EBF2-13C9-4DA3-80CB-C1FE49CC8D2D},7778,2023,,378409,,{C47956C0-E0A7-42AB-B898-8AF59211CF3A},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,2513.5,2550.3,2023/01/01 05:00:00+00,2023/07/25 04:00:00+00,{42DF51D2-80FA-44C3-BED5-8FF342137B5A},7778,2023,,378410,,{7F84AD83-0E36-4902-9DB3-BC716E1B4F33},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,2513.5,2550.3,2023/07/25 04:00:00+00,2023/09/06 04:00:00+00,{42DF51D2-80FA-44C3-BED5-8FF342137B5A},7778,2023,,378411,,{42B867B8-7D09-4D94-9CC7-328B3A40C204},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,2513.5,2550.3,2023/09/06 04:00:00+00,,{42DF51D2-80FA-44C3-BED5-8FF342137B5A},7778,2023,,378412,,{57A1420C-2205-4B88-8737-7B58B9E4DD08},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,2550.3,2659.9,2023/01/01 05:00:00+00,2023/07/25 04:00:00+00,{5AE5B259-B3A2-409E-87FE-3B388C06BF32},7778,2023,,378413,,{24571628-0829-49AE-9F18-9D8BBBCE8AD0},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,2550.3,2659.9,2023/07/25 04:00:00+00,2023/09/06 04:00:00+00,{5AE5B259-B3A2-409E-87FE-3B388C06BF32},7778,2023,,378414,,{5B04E05B-CAE8-4BC5-A99E-92F807C9655D},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,2550.3,2659.9,2023/09/06 04:00:00+00,,{5AE5B259-B3A2-409E-87FE-3B388C06BF32},7778,2023,,378415,,{6829B872-ED60-4003-9B9C-4EAB9306C038},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,2659.9,2691,2023/01/01 05:00:00+00,2023/07/25 04:00:00+00,{6D5DD78B-1AA1-4D95-8A27-171C3A930083},7778,2023,,378416,,{2FC65EC7-F8F3-49AB-972D-25098E63BB72},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,2659.9,2691,2023/07/25 04:00:00+00,2023/09/06 04:00:00+00,{6D5DD78B-1AA1-4D95-8A27-171C3A930083},7778,2023,,378417,,{412C787C-763D-457C-86BB-367886B98964},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,2659.9,2691,2023/09/06 04:00:00+00,,{6D5DD78B-1AA1-4D95-8A27-171C3A930083},7778,2023,,378418,,{90574578-D487-4088-9CA2-AA61F15488EA},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,2691,2724.9,2023/01/01 05:00:00+00,2023/07/25 04:00:00+00,{03CF80C7-3B9A-4809-BA7A-DFCD4C012375},7778,2023,,378419,,{92BB6EC4-9ECE-4122-9488-19B5986BAF59},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,2691,2724.9,2023/07/25 04:00:00+00,2023/09/06 04:00:00+00,{03CF80C7-3B9A-4809-BA7A-DFCD4C012375},7778,2023,,378420,,{43EEEC50-62D7-4479-BD1D-31871FA69AD3},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,2691,2724.9,2023/09/06 04:00:00+00,,{03CF80C7-3B9A-4809-BA7A-DFCD4C012375},7778,2023,,378421,,{5943680B-21B0-4F36-BD3A-0816132E0D6D},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,2724.9,2772.7,2023/01/01 05:00:00+00,2023/07/25 04:00:00+00,{481B2B7E-AEA4-40EE-8E77-509D08DB2A21},7778,2023,,378422,,{24122B0E-E128-41C4-9AE5-991D360C61AD},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,2724.9,2772.7,2023/07/25 04:00:00+00,2023/09/06 04:00:00+00,{481B2B7E-AEA4-40EE-8E77-509D08DB2A21},7778,2023,,378423,,{5E05FAFA-9941-429E-811C-DE8A7B49C2B2},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,2724.9,2772.7,2023/09/06 04:00:00+00,,{481B2B7E-AEA4-40EE-8E77-509D08DB2A21},7778,2023,,378424,,{A0728A62-90D2-409B-A08A-9671036B5AB1},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,2772.7,2874,2023/01/01 05:00:00+00,2023/07/25 04:00:00+00,{14B8DF89-F262-4619-A137-73A910EB4A27},7778,2023,,378425,,{C82A2920-D9F7-4C02-91DC-591B6D120587},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,2772.7,2874,2023/07/25 04:00:00+00,2023/09/06 04:00:00+00,{14B8DF89-F262-4619-A137-73A910EB4A27},7778,2023,,378426,,{2B222A26-1C39-4186-97B6-3054428EF4BE},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,2772.7,2874,2023/09/06 04:00:00+00,,{14B8DF89-F262-4619-A137-73A910EB4A27},7778,2023,,378427,,{AE4A1312-E7BA-4D08-A208-EC42160F611E},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,2874,3022.6,2023/01/01 05:00:00+00,2023/07/25 04:00:00+00,{6934DA5B-A683-413F-91A5-D2240AA27BF6},7778,2023,,378428,,{6B0DCAED-10FE-469C-876A-E4AD03BD9F6F},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,2874,3022.6,2023/07/25 04:00:00+00,2023/09/06 04:00:00+00,{6934DA5B-A683-413F-91A5-D2240AA27BF6},7778,2023,,378429,,{186331E4-C2FB-4724-8D5B-17B8B4170AA2},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,2874,3022.6,2023/09/06 04:00:00+00,,{6934DA5B-A683-413F-91A5-D2240AA27BF6},7778,2023,,378430,,{799EBD53-F045-407B-990A-88A206627334},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,3022.6,3132.5,2023/01/01 05:00:00+00,2023/07/25 04:00:00+00,{D6467A1A-0BA4-4D11-A693-8FA6C9F20AF7},7778,2023,,378431,,{D4C1D213-73BD-4B39-8E52-6688F5FF4B49},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,3022.6,3132.5,2023/07/25 04:00:00+00,2023/09/06 04:00:00+00,{D6467A1A-0BA4-4D11-A693-8FA6C9F20AF7},7778,2023,,378432,,{6C35F245-7C0F-47C5-97AB-C99ED5A0C2C9},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,3022.6,3132.5,2023/09/06 04:00:00+00,,{D6467A1A-0BA4-4D11-A693-8FA6C9F20AF7},7778,2023,,378433,,{45AD0303-B8BB-4161-A282-7528BA643BF0},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,3132.5,3174.9,2023/01/01 05:00:00+00,2023/07/25 04:00:00+00,{D9B6126B-BBB1-4785-BBCB-B9E3126FC3E1},7778,2023,,378434,,{C8244B78-46E0-4541-9920-10055DB74C30},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,3132.5,3174.9,2023/07/25 04:00:00+00,2023/09/06 04:00:00+00,{D9B6126B-BBB1-4785-BBCB-B9E3126FC3E1},7778,2023,,378435,,{1F1F5242-F836-4D01-9620-7DE38719BDD5},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,3132.5,3174.9,2023/09/06 04:00:00+00,,{D9B6126B-BBB1-4785-BBCB-B9E3126FC3E1},7778,2023,,378436,,{9E0FEAC2-AD28-44A1-8D00-CA0FC31D9A0A},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,3174.9,3242.7,2023/01/01 05:00:00+00,2023/07/25 04:00:00+00,{1924D4F0-4731-4902-88EA-F82DB837B8E8},7778,2023,,378437,,{82FDA174-C2F7-4921-B1B0-D06568AE268C},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,3174.9,3242.7,2023/07/25 04:00:00+00,2023/09/06 04:00:00+00,{1924D4F0-4731-4902-88EA-F82DB837B8E8},7778,2023,,378438,,{BC4F6A21-6141-42E6-B839-09DD9BEF9C22},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,3174.9,3242.7,2023/09/06 04:00:00+00,,{1924D4F0-4731-4902-88EA-F82DB837B8E8},7778,2023,,378439,,{AD53FE2A-4386-4A36-8509-17D5662C838B},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,3242.7,3353,2023/01/01 05:00:00+00,2023/07/25 04:00:00+00,{F9D0E5A6-6AF1-473A-B433-71E457140A8A},7778,2023,,378440,,{13DDC4CC-06B1-4A5A-9991-38062DC54B92},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,3242.7,3353,2023/07/25 04:00:00+00,2023/09/06 04:00:00+00,{F9D0E5A6-6AF1-473A-B433-71E457140A8A},7778,2023,,378441,,{1B8BD9B4-626E-4121-A203-CED0032A3B24},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,3242.7,3353,2023/09/06 04:00:00+00,,{F9D0E5A6-6AF1-473A-B433-71E457140A8A},7778,2023,,378442,,{A2D02F1D-47BA-411D-9392-9D644F4DC76A},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,3353,3409.7,2023/01/01 05:00:00+00,2023/07/25 04:00:00+00,{D8E5F341-31FA-4DA7-8DF3-129CC297A445},7778,2023,,378443,,{C24AA4A5-34E4-4FB5-887A-F36200059F20},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,3353,3409.7,2023/07/25 04:00:00+00,2023/09/06 04:00:00+00,{D8E5F341-31FA-4DA7-8DF3-129CC297A445},7778,2023,,378444,,{CF28232D-26B3-4B59-8529-8ED14AF57808},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,3353,3409.7,2023/09/06 04:00:00+00,,{D8E5F341-31FA-4DA7-8DF3-129CC297A445},7778,2023,,378445,,{1E687938-4E08-4A32-8702-14119CDE7B3E},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,3409.7,3452.5,2023/01/01 05:00:00+00,2023/07/25 04:00:00+00,{3D185E2A-C6ED-4E52-908C-1A3F017D0FCF},7778,2023,,378446,,{CF167CA6-BB39-45E1-8F2C-2836D24A7F58},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,3409.7,3452.5,2023/07/25 04:00:00+00,2023/09/06 04:00:00+00,{3D185E2A-C6ED-4E52-908C-1A3F017D0FCF},7778,2023,,378447,,{814076B7-698E-4074-A1CC-F71D9ED8E31A},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,3409.7,3452.5,2023/09/06 04:00:00+00,,{3D185E2A-C6ED-4E52-908C-1A3F017D0FCF},7778,2023,,378448,,{4906C7A9-1191-4020-9FC0-898305F5B865},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,3452.5,3563.2,2023/01/01 05:00:00+00,2023/07/25 04:00:00+00,{3C941A18-FFED-49C8-8DAB-309AD1EEF5FF},7778,2023,,378449,,{54FDB0E1-CC38-4174-A460-95B7ADD82589},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,3452.5,3563.2,2023/07/25 04:00:00+00,2023/09/06 04:00:00+00,{3C941A18-FFED-49C8-8DAB-309AD1EEF5FF},7778,2023,,378450,,{CCC7173F-E4BA-4492-87FF-A9A8C496D7D5},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,3452.5,3563.2,2023/09/06 04:00:00+00,,{3C941A18-FFED-49C8-8DAB-309AD1EEF5FF},7778,2023,,378451,,{7D2594D9-E400-4AC4-9B8B-C878A98B8DBB},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,3563.2,3676.6,2023/01/01 05:00:00+00,2023/07/25 04:00:00+00,{55887666-2F6E-4615-AF07-7475309373B9},7778,2023,,378452,,{1B8E16AC-050E-4FEC-828C-02FD5BE2C078},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,3563.2,3676.6,2023/07/25 04:00:00+00,2023/09/06 04:00:00+00,{55887666-2F6E-4615-AF07-7475309373B9},7778,2023,,378453,,{5E546035-29A3-4950-A29C-8E185B0ACC50},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,3563.2,3676.6,2023/09/06 04:00:00+00,,{55887666-2F6E-4615-AF07-7475309373B9},7778,2023,,378454,,{E5E027DD-C528-4550-985C-85963EAA4525},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,3676.6,3792.1,2023/01/01 05:00:00+00,2023/07/25 04:00:00+00,{5C7B5387-961C-4950-BE39-A26452C999CE},7778,2023,,378455,,{FAD238A4-3679-4821-8AC7-0DA19BBBE5F6},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
11001302,3676.6,3792.1,2023/07/25 04:00:00+00,2023/09/06 04:00:00+00,{5C7B5387-961C-4950-BE39-A26452C999CE},7778,2023,,378456,,{D717B91A-78E8-4F0A-B824-55192E97CF32},JLAY,2024/10/26 07:36:20+00,JLAY,2024/10/26 07:36:20+00,0
